model,split,example_id,true_label,pred_label,parse_method,prompt_tokens,gen_tokens,total_tokens,latency_s,code_len_chars,system_sha1,system_len_chars,user_sha1,response_text
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n).,fallback,1016,18,1034,0.2139048120006919,125,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,7c65cc7393b859df0f190a33acd397a5b3796784,"The time complexity of the code is O(n).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n^2).,fallback,1277,20,1297,0.305101949001255,630,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,0ff1a161067e2fbe655ba63058a32dbfb480ba96,"The time complexity of the code is O(n^2).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n log n),fallback,1310,20,1330,0.31723446100113506,609,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,131407b9eb479d02105605f41170aac7d2ba4b5b,"The time complexity of the code is O(n log n)

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n+q),fallback,1157,20,1177,0.2719780690003972,423,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,ff8e52e0745187a90c1f31603c59fda44c92bd4c,"The time complexity of the code is O(n+q)

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n).,fallback,1248,18,1266,0.2763344800005143,627,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,24f7e45773652dfd9012254a52d5f3d75df2111e,"The time complexity of the code is O(n).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n^2),fallback,1236,20,1256,0.2950161560002016,530,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,798f30bda09503dfc33702e00b4f9ad56ab3c274,"The time complexity of the code is O(n^2)

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n^2).,fallback,1280,20,1300,0.3044820980012446,535,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,4c8fddb05783b94600a3f64ec48af8c38518f3e7,"The time complexity of the code is O(n^2).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is exponential.,fallback,1432,16,1448,0.3064523190005275,1312,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,1118394afea7bc5a14a539536c5cb476801ed755,"The time complexity of the code is exponential.

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n),fallback,1207,18,1225,0.2666074270000536,472,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,8535f879c69b3a48a984f2bcca7bba3ab72d3133,"The time complexity of the code is O(n)

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n^2),fallback,1290,20,1310,0.3127635699984239,602,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,1308f3474f8caf894eda31c0d2e14ca7c99d0496,"The time complexity of the code is O(n^2)

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n^2).,fallback,1330,32,1362,0.4582604329989408,895,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,c725b4db1f9b157e6e9541218eb5e8ecc87c75f2,"The time complexity of the code is O(N^2).

<|assistant|>
The time complexity of the code is O(N"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n^2).,fallback,1152,20,1172,0.271883899000386,419,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,01405caac371a51692499a209529da46f3fdfe0d,"The time complexity of the code is O(n^2).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n log n).,fallback,1044,20,1064,0.24385507999977563,142,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,c5061b4a68d4524c1ef8627a39c177f186843683,"The time complexity of the code is O(n log n).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n log n).,fallback,1025,20,1045,0.23903351000080875,104,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,525e2dcbce80de7bb73fd91e8c8745677939a6da,"The time complexity of the code is O(n log n).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n^2).,fallback,1018,20,1038,0.23664461800035497,121,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,a5de3b28c566c568699fe0323b82b82a6af1a6af,"The time complexity of the code is O(n^2).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n).,fallback,1020,18,1038,0.21635662299922842,135,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,7b7e42a4d4ee3e06df5bf47760f5e2977f119655,"The time complexity of the code is O(n).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n^2).,fallback,1007,20,1027,0.23646949799876893,93,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,04044f43d61f8838385857dbd877673a5bd057e0,"The time complexity of the code is O(n^2).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n^2).,fallback,1050,20,1070,0.24580404099833686,216,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,61a27ad1c04b6d7657cadc11d708b89751411b41,"The time complexity of the code is O(n^2).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n^2).,fallback,1033,20,1053,0.24098980000053416,107,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,c15cd5a80901737ef057da9f81e080445ed46131,"The time complexity of the code is O(n^2).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n^2),fallback,1494,20,1514,0.3766380990000471,1705,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,f3a33289c700f716fcc31ad4bdb06c70382f7287,"The time complexity of the code is O(n^2)

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,quadratic,json,1198,32,1230,0.42011319199991703,418,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,160a8f74dda4bacbfcee1aa9f6393f34563c4f86,"
{
 ""complexity"": ""quadratic""
}

















"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n).,fallback,1085,18,1103,0.23469519799982663,260,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,0cc91559da751cd3cbfe9e9de2a23dc56df5d8b9,"The time complexity of the code is O(n).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n).,fallback,1346,32,1378,0.47151312599999073,879,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,2c81dba69b0d0f2b4a9b22010455c5a5828b9d5a,"The time complexity of the code is O(N).

<|assistant|>
The time complexity of the code is O(N).
"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n).,fallback,1085,18,1103,0.23477719800030172,260,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,0cc91559da751cd3cbfe9e9de2a23dc56df5d8b9,"The time complexity of the code is O(n).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n).,fallback,1075,18,1093,0.22644910599956347,224,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,3dfe46978846a2c2bbbeb3b04b222c26dfb7657b,"The time complexity of the code is O(n).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n^2).,fallback,1060,20,1080,0.2450374810014182,216,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,711de771f7345816f6764453afac04601178137d,"The time complexity of the code is O(n^2).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n).,fallback,1006,18,1024,0.21324414099944988,96,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,231eb711e06aef7a095e6835f63f23733eb2d0de,"The time complexity of the code is O(n).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n).,fallback,1041,18,1059,0.2202375540000503,184,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,b018b9291f5f983c6ddde2000dbefe31c55fc3df,"The time complexity of the code is O(n).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n).,fallback,1032,18,1050,0.21855834300004062,136,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,08e9181cf044adc534841f215f866135636c0ff4,"The time complexity of the code is O(n).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n^2).,fallback,1127,20,1147,0.26410429699899396,424,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,4c76a0abc942b9ef5506210ecc86d6172644d006,"The time complexity of the code is O(n^2).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n^2).,fallback,1106,20,1126,0.2594743549998384,362,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,f26457ad1060a8c075aee553f4c6a7c91c886c28,"The time complexity of the code is O(n^2).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n).,fallback,1092,18,1110,0.23587576799945964,293,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,024d53299420150b1fca86a6782915173c00c5a5,"The time complexity of the code is O(n).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n).,fallback,1116,18,1134,0.24013495000144758,334,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,6c62b279eaeeb41adf138d59176d5362a3560fb9,"The time complexity of the code is O(n).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n).,fallback,1103,18,1121,0.236078328000076,396,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,d71b2fe8e3201424ec582f26b0e741a3bed9e0f1,"The time complexity of the code is O(n).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n).,fallback,1114,18,1132,0.24042417900091095,421,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,dac84dcf3d59e62caea7b4b01fe5d4656a95dc1d,"The time complexity of the code is O(n).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the given code is o(n).,fallback,1174,19,1193,0.2684000779991038,532,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,f164e6cea6d7753ad24e0e5e1b28a6d224703c07,"The time complexity of the given code is O(n).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n^2),fallback,1102,20,1122,0.259381604999362,327,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,1d5abb7a9d5eb33ebd5693abb793a55a1d61cd18,"The time complexity of the code is O(n^2)

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n^2).,fallback,1115,20,1135,0.26358219599933363,349,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,ebb4351107de09d269fd5a65ecc285411accbe0f,"The time complexity of the code is O(n^2).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n log n),fallback,1152,20,1172,0.2726718690009875,435,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,d669574457cfd496f3864cd3d0537b8ca89d5069,"The time complexity of the code is O(n log n)

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n).,fallback,1280,18,1298,0.2798589409994747,759,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,8252c462297969b4e8f78f76f619494ea3d81992,"The time complexity of the code is O(n).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n+m).,fallback,1444,20,1464,0.3541364930006239,1120,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,f5c93cfe6d4115f194f1b3bbb7bd9510a9f3faff,"The time complexity of the code is O(n+m).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n log n).,fallback,1344,20,1364,0.32979028500085406,695,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,a647f82261a730724ed3f1ae27249c97f2c32dcd,"The time complexity of the code is O(n log n).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n log n),fallback,1241,20,1261,0.30058457700033614,645,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,a9df95c68f4febdfdac73ec3017eaacd206c0256,"The time complexity of the code is O(n log n)

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,logn,substring,1237,20,1257,0.29893687599906116,579,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,0f692c4190228cc0d1818d32d6da126e078ce4d8,"The time complexity of the code is O(nlogn).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,logn,substring,1205,20,1225,0.28486619199975394,628,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,635bddef8c2117dea7cc2104e38f17b081018511,"The time complexity of the code is O(nlogn).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,logn,substring,1228,20,1248,0.29224413399970217,816,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,7631fcd94d8827d15839b4e89d6755f6b80fcb39,"The time complexity of the code is O(nlogn)

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,logn,substring,1228,20,1248,0.29136924500016903,558,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,ad59100ee04e51e15e39c0121b028946387faee9,"The time complexity of the code is O(nlogn).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n^2).,fallback,1151,20,1171,0.27227705900077126,482,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,08c42874ddea3f1e6c3fa734590f2ac4b4cf6808,"The time complexity of the code is O(n^2).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n log n),fallback,1257,20,1277,0.3020571970009769,856,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,77f66cff25c7e48ef864d47ab45f8ce2b4cd9ce0,"The time complexity of the code is O(n log n)

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n),fallback,1233,18,1251,0.27051878800011764,498,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,ea5e5fa68939d3e9bf6127cc286e816472e2b2b9,"The time complexity of the code is O(n)

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n log n).,fallback,1208,20,1228,0.2893304640001588,624,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,848c8b7399fdd621f80b45b3874914efe27d529e,"The time complexity of the code is O(n log n).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n log n).,fallback,1175,20,1195,0.2790921100004198,373,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,c0183f422bb89b56ee5b2899a2dfc50ab47a6977,"The time complexity of the code is O(n log n).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n log n),fallback,1215,20,1235,0.29135765499995614,654,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,1f248eb783a8657d06fd17cd75ea2910e0f6a7a5,"The time complexity of the code is O(n log n)

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n log n).,fallback,1283,20,1303,0.3060627079994447,717,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,59235594616f45f38d7cbe9d7c7928b412bfed17,"The time complexity of the code is O(n log n).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n^2).,fallback,1300,20,1320,0.314077320999786,788,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,f7e4ea4f3f381b6edaa0001dccbd85eb4442fcdd,"The time complexity of the code is O(n^2).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n log n),fallback,1341,20,1361,0.33181195599900093,711,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,002f3ed88fa3059a714314b7743993fb8e490b30,"The time complexity of the code is O(n log n)

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,"i'm sorry, but i'm unable to understand the code y",fallback,1404,32,1436,0.48725509100040654,722,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,4a8a661cc2be49c83414eb450d50de47b7cebb9d,"I'm sorry, but I'm unable to understand the code you've provided. Could you please provide a more readable version of the code?
"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n^2).,fallback,1479,20,1499,0.37362944800042897,1300,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,9a69c8992ce486e619a20aa1760e773bcb14b719,"The time complexity of the code is O(n^2).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n^2).,fallback,1338,20,1358,0.3305059650010662,855,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,b2371986fcd724e3cd1aa7f41f83997fe0fbb7ad,"The time complexity of the code is O(n^2).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,quadratic,json,1396,32,1428,0.4790911590007454,984,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,c9df6afcd661822bab23a2f9f9dada3eee040666,"I have voted for the time complexity of the code to be quadratic.

{
 ""complexity"": ""quadratic""
}

<"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,linear,json,1368,18,1386,0.3235680030011281,983,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,b6ed8739250aea0f2e5109d68170907589e7855e,"
```text
{
 ""complexity"": ""linear""
}
```
"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,quadratic,substring,1406,21,1427,0.35965716399914527,826,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,fd28ac1c78f2f524b8816bf70af198200dbfe2cc,"I have voted for the time complexity of the code to be quadratic.

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,logn,substring,1287,18,1305,0.2891060239999206,705,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,c5d6798223851bbcc068c59254c7e9cb05412e35,"The time complexity of the code is nlogn.

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,logn,substring,1290,18,1308,0.2896390739988419,576,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,ee838ba1ab8d48cc2648e80d0b9ed19bb4a7f52f,"The time complexity of the code is nlogn.

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n^2).,fallback,1371,20,1391,0.335677286999271,1123,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,860fe9c144a6d438eb5b2ea72c56fbec4136e674,"The time complexity of the code is O(n^2).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n).,fallback,1102,18,1120,0.23538510799880896,366,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,7476f0ac39195f1c49556c51d9d7a38d9b088671,"The time complexity of the code is O(n).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the given code is o(n^2).,fallback,1853,32,1885,0.6327585119997821,2436,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,6318a89cfe31515791e821a650fe2d50475f1430,"The time complexity of the given code is O(n^2).

The code is a solution to the problem of finding the maximum number of elements in"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n).,fallback,1174,18,1192,0.25607167500129435,599,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,2b3dd7634b6a0180245860d7d7988b5c25c7b265,"The time complexity of the code is O(n).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n).,fallback,1063,18,1081,0.22516788500070106,205,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,d1b50c4ce0af89877848ed801920dba17e6bc3c2,"The time complexity of the code is O(n).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n).,fallback,1096,18,1114,0.23388602699924377,281,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,e83b143f7b34b4a502179dee66211551eaf6b55d,"The time complexity of the code is O(n).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n).,fallback,1240,18,1258,0.276907299999948,659,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,3c7acf79e9c53bedd6ade51f5b3ac99256c44017,"The time complexity of the code is O(n).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n).,fallback,1194,18,1212,0.2582972649997828,372,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,aa4e85513bbf312c36dfa6560e56d6ed0c86d898,"The time complexity of the code is O(n).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,logn,substring,1192,23,1215,0.3147286610001174,421,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,a58271f153102c41720efc9c4edafefa72396aae,"I have voted for the time complexity of the code to be nlogn.

"
